Transaction ID,Date,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
217028,14/10/2020,17,MasterCard,Tap,30,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,61,TSB,0
217184,14/10/2020,8,MasterCard,Tap,19,ATM,Food,China,China,China,M,61,Metro,0
217228,14/10/2020,14,MasterCard,Tap,5,ATM,Food,China,China,China,M,61,TSB,0
217238,13/10/2020,21,MasterCard,PIN,74,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,61,HSBC,0
217273,13/10/2020,6,MasterCard,Tap,23,Online,Subscription,India,India,United Kingdom,M,61,Lloyds,1
217379,13/10/2020,18,Visa,PIN,16,ATM,Fashion,China,China,United Kingdom,M,61,TSB,1
217495,13/10/2020,18,Visa,PIN,92,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,61,Lloyds,0
217597,13/10/2020,22,Visa,PIN,201,Online,Entertainment,United Kingdom,USA,United Kingdom,M,61,HSBC,0
217599,14/10/2020,15,Visa,Tap,29,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,61,TSB,0
217611,13/10/2020,22,MasterCard,PIN,220,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,61,Metro,0
217673,13/10/2020,21,MasterCard,PIN,394,Online,Children,USA,USA,USA,M,61,Halifax,0
217679,13/10/2020,19,MasterCard,PIN,260,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,HSBC,0
217730,14/10/2020,14,MasterCard,PIN,139,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,Barlcays,0
217760,13/10/2020,20,Visa,Tap,8,Online,Restaurant,United Kingdom,India,United Kingdom,M,61,TSB,0
217810,13/10/2020,11,Visa,PIN,327,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,61,Monzo,0
217841,14/10/2020,15,MasterCard,PIN,335,ATM,Food,China,China,China,F,61,Barclays,0
218094,13/10/2020,9,MasterCard,PIN,45,Online,Subscription,India,India,India,M,61,Metro,0
218218,14/10/2020,12,MasterCard,PIN,228,Online,Subscription,USA,USA,USA,F,61,HSBC,0
218283,14/10/2020,17,Visa,Tap,16,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,61,Barlcays,0
218334,14/10/2020,15,Visa,Tap,20,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,61,Barlcays,0
218393,14/10/2020,22,Visa,PIN,354,POS,Children,USA,USA,USA,F,61,Lloyds,0
218471,13/10/2020,11,Visa,Tap,25,ATM,Food,United Kingdom,Russia,United Kingdom,F,61,Barclays,0
218475,13/10/2020,21,MasterCard,PIN,53,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
218514,13/10/2020,14,MasterCard,PIN,230,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
218551,13/10/2020,10,Visa,PIN,298,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
218736,14/10/2020,9,MasterCard,PIN,198,ATM,Gaming,China,China,United Kingdom,F,61,Barclays,0
218795,14/10/2020,9,MasterCard,PIN,379,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,61,Monzo,0
218832,14/10/2020,22,MasterCard,PIN,303,ATM,Subscription,United Kingdom,Russia,United Kingdom,F,61,HSBC,0
218873,13/10/2020,22,Visa,PIN,392,Online,Electronics,China,China,China,F,61,TSB,0
218900,14/10/2020,12,Visa,Tap,28,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
219044,14/10/2020,18,MasterCard,PIN,96,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,61,HSBC,0
219192,14/10/2020,21,Visa,Tap,24,ATM,Subscription,United Kingdom,USA,United Kingdom,M,61,RBS,0
219291,13/10/2020,7,Visa,PIN,389,ATM,Subscription,China,China,China,F,61,Metro,0
219471,13/10/2020,19,MasterCard,PIN,78,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,61,HSBC,0
219484,14/10/2020,12,MasterCard,Tap,6,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,61,HSBC,0
219505,13/10/2020,14,Visa,PIN,273,Online,Electronics,United Kingdom,Russia,United Kingdom,M,61,Barlcays,0
219548,13/10/2020,17,Visa,Tap,26,ATM,Electronics,Russia,Russia,United Kingdom,M,61,Barlcays,1
219562,14/10/2020,22,MasterCard,Tap,20,ATM,Subscription,India,India,India,M,61,Metro,0
219669,13/10/2020,8,MasterCard,Tap,15,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,61,Lloyds,0
219798,13/10/2020,11,MasterCard,Tap,15,ATM,Food,India,India,India,F,61,Barlcays,0
219841,14/10/2020,12,MasterCard,Tap,16,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,61,Lloyds,0
219925,14/10/2020,9,MasterCard,PIN,89,ATM,Products,United Kingdom,Russia,United Kingdom,M,61,TSB,0
219932,14/10/2020,9,Visa,Tap,20,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,61,Barlcays,0
219967,14/10/2020,7,MasterCard,Tap,26,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,61,Barlcays,0
220057,13/10/2020,21,MasterCard,PIN,315,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,61,Halifax,0
220136,13/10/2020,16,MasterCard,PIN,380,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,61,HSBC,0
220145,14/10/2020,7,Visa,Tap,9,ATM,Fashion,United Kingdom,USA,United Kingdom,M,61,Lloyds,0
220167,13/10/2020,14,MasterCard,PIN,198,Online,Electronics,United Kingdom,India,United Kingdom,M,61,HSBC,0
220251,13/10/2020,15,Visa,Tap,29,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,61,TSB,0
220443,14/10/2020,11,Visa,Tap,28,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
220583,13/10/2020,7,MasterCard,Tap,14,POS,Services,India,India,India,F,61,Lloyds,0
220712,13/10/2020,15,Visa,PIN,282,POS,Gaming,China,China,United Kingdom,M,61,HSBC,0
220713,13/10/2020,9,Visa,Tap,26,ATM,Food,United Kingdom,China,United Kingdom,M,61,Metro,0
220748,13/10/2020,22,Visa,PIN,47,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,61,HSBC,0
220756,14/10/2020,16,MasterCard,PIN,208,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,61,Halifax,0
220766,14/10/2020,13,MasterCard,PIN,220,Online,Entertainment,United Kingdom,India,United Kingdom,F,61,Metro,0
220775,14/10/2020,12,Visa,PIN,50,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
220791,13/10/2020,20,Visa,Tap,5,POS,Products,India,India,United Kingdom,M,61,TSB,1
220814,13/10/2020,7,Visa,PIN,364,Online,Electronics,USA,USA,USA,M,61,Lloyds,0
220831,14/10/2020,7,MasterCard,PIN,330,ATM,Children,Russia,Russia,Russia,F,61,Barclays,0
220881,14/10/2020,15,MasterCard,PIN,40,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,61,Monzo,0
220908,13/10/2020,11,MasterCard,Tap,15,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,61,RBS,0
220915,14/10/2020,22,Visa,Tap,20,ATM,Subscription,USA,USA,United Kingdom,M,61,Barlcays,1
220933,13/10/2020,7,MasterCard,Tap,22,ATM,Food,USA,USA,USA,M,61,Metro,0
220942,14/10/2020,22,Visa,Tap,26,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,61,Metro,0
221015,14/10/2020,7,Visa,PIN,297,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
221034,14/10/2020,10,MasterCard,PIN,277,POS,Products,United Kingdom,India,United Kingdom,M,61,Barclays,0
221045,13/10/2020,11,MasterCard,Tap,8,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
221109,13/10/2020,14,Visa,PIN,142,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,61,Lloyds,0
221176,13/10/2020,16,MasterCard,Tap,20,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,Barlcays,0
221178,14/10/2020,16,Visa,PIN,86,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,61,TSB,0
221262,13/10/2020,14,MasterCard,PIN,305,ATM,Subscription,Russia,Russia,United Kingdom,M,61,Halifax,0
221265,14/10/2020,20,MasterCard,Tap,13,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
221289,14/10/2020,22,Visa,Tap,19,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,61,Barlcays,0
221332,13/10/2020,17,Visa,Tap,22,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,61,HSBC,0
221383,14/10/2020,8,Visa,Tap,15,ATM,Gaming,United Kingdom,USA,United Kingdom,F,61,Barclays,0
221394,13/10/2020,14,MasterCard,PIN,352,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
221455,13/10/2020,17,MasterCard,Tap,23,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
221509,13/10/2020,10,Visa,PIN,106,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,61,Monzo,0
221543,13/10/2020,9,Visa,PIN,195,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
221635,13/10/2020,10,Visa,PIN,367,ATM,Electronics,United Kingdom,India,United Kingdom,F,61,TSB,0
221725,13/10/2020,12,Visa,Tap,16,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,61,Lloyds,0
221976,13/10/2020,8,Visa,PIN,127,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
221979,13/10/2020,23,Visa,Tap,20,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,61,Metro,0
222055,14/10/2020,19,MasterCard,PIN,165,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,61,RBS,0
222170,14/10/2020,17,Visa,PIN,297,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,61,Barlcays,0
222174,14/10/2020,11,MasterCard,PIN,140,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,61,Lloyds,0
222214,14/10/2020,7,Visa,Tap,25,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,61,RBS,0
222234,13/10/2020,11,Visa,PIN,52,Online,Services,Russia,Russia,Russia,M,61,TSB,0
222238,13/10/2020,4,MasterCard,Tap,26,Online,Subscription,United Kingdom,Russia,United Kingdom,M,61,Monzo,1
222276,14/10/2020,20,MasterCard,Tap,23,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
222322,13/10/2020,22,MasterCard,Tap,12,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,TSB,0
222402,13/10/2020,22,MasterCard,Tap,22,Online,Children,India,India,India,M,61,RBS,0
222414,13/10/2020,12,MasterCard,Tap,11,Online,Subscription,China,China,China,M,61,Lloyds,0
222470,14/10/2020,20,MasterCard,PIN,136,Online,Electronics,United Kingdom,USA,United Kingdom,M,61,RBS,0
222499,13/10/2020,12,MasterCard,PIN,242,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,61,Monzo,0
222551,13/10/2020,16,Visa,Tap,9,ATM,Fashion,China,China,United Kingdom,F,61,Halifax,1
222685,14/10/2020,22,MasterCard,Tap,18,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
222752,14/10/2020,16,MasterCard,Tap,16,POS,Entertainment,Russia,Russia,Russia,F,61,TSB,0
222758,13/10/2020,19,Visa,Tap,25,Online,Subscription,India,India,India,M,61,HSBC,0
222845,13/10/2020,20,Visa,Tap,20,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,61,Metro,0
222969,14/10/2020,23,Visa,PIN,230,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
223040,14/10/2020,19,MasterCard,PIN,346,POS,Fashion,China,China,China,M,61,Metro,0
223043,13/10/2020,10,MasterCard,Tap,20,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,Metro,0
223052,14/10/2020,8,MasterCard,Tap,8,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,61,HSBC,0
223109,14/10/2020,22,MasterCard,PIN,32,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
223143,14/10/2020,20,Visa,PIN,71,ATM,Food,United Kingdom,Russia,United Kingdom,M,61,Metro,0
223217,14/10/2020,19,Visa,PIN,121,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,61,Lloyds,0
223278,13/10/2020,9,MasterCard,PIN,136,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
223290,13/10/2020,1,Visa,PIN,244,POS,Children,United Kingdom,China,United Kingdom,M,61,Barclays,1
223297,14/10/2020,9,MasterCard,PIN,211,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,61,RBS,0
223306,14/10/2020,15,Visa,PIN,186,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,61,Halifax,0
223349,14/10/2020,21,MasterCard,Tap,27,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
223407,13/10/2020,21,MasterCard,PIN,252,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,61,TSB,0
223565,14/10/2020,16,Visa,PIN,168,Online,Entertainment,India,India,India,M,61,Barclays,0
223632,14/10/2020,8,Visa,Tap,20,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,61,Halifax,0
223640,13/10/2020,3,Visa,Tap,10,ATM,Children,India,India,United Kingdom,F,61,RBS,1
223700,14/10/2020,8,MasterCard,PIN,367,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,61,Monzo,0
223753,14/10/2020,8,Visa,PIN,183,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,61,TSB,0
223891,14/10/2020,14,Visa,PIN,151,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
223984,13/10/2020,7,Visa,Tap,17,Online,Entertainment,Russia,Russia,Russia,F,61,Barclays,0
224274,14/10/2020,12,Visa,Tap,22,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
224317,14/10/2020,15,MasterCard,Tap,5,POS,Entertainment,United Kingdom,India,United Kingdom,F,61,RBS,0
224329,13/10/2020,10,Visa,PIN,247,POS,Fashion,USA,USA,USA,M,61,HSBC,0
224330,14/10/2020,16,MasterCard,Tap,16,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
224401,13/10/2020,16,MasterCard,Tap,12,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,61,RBS,0
224472,13/10/2020,7,Visa,PIN,373,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,61,Lloyds,0
224593,14/10/2020,6,Visa,Tap,6,ATM,Entertainment,Russia,Russia,United Kingdom,M,61,Metro,1
224738,14/10/2020,17,Visa,PIN,46,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
224772,14/10/2020,22,MasterCard,Tap,23,POS,Products,United Kingdom,India,United Kingdom,M,61,Barclays,0
224894,14/10/2020,13,Visa,Tap,10,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,61,Halifax,0
225065,13/10/2020,15,MasterCard,PIN,240,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
225077,14/10/2020,11,Visa,PIN,207,ATM,Restaurant,China,China,United Kingdom,M,61,Barclays,0
225084,14/10/2020,16,Visa,PIN,123,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,61,TSB,0
225116,14/10/2020,22,MasterCard,Tap,10,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,61,Metro,0
225301,13/10/2020,21,Visa,PIN,317,ATM,Gaming,USA,USA,United Kingdom,M,61,HSBC,0
225344,13/10/2020,14,Visa,Tap,28,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,Halifax,0
225373,13/10/2020,21,MasterCard,Tap,8,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,61,Monzo,0
225508,13/10/2020,20,MasterCard,Tap,16,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,61,Barlcays,0
225559,13/10/2020,8,MasterCard,PIN,331,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,61,Halifax,0
225636,13/10/2020,8,Visa,Tap,26,ATM,Services,United Kingdom,USA,United Kingdom,F,61,Barclays,0
225642,14/10/2020,15,MasterCard,PIN,97,Online,Restaurant,Russia,Russia,United Kingdom,M,61,Barclays,1
225659,13/10/2020,19,Visa,Tap,22,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,TSB,0
225763,13/10/2020,18,MasterCard,Tap,8,Online,Fashion,India,India,India,F,61,Halifax,0
225881,13/10/2020,8,MasterCard,Tap,11,ATM,Food,United Kingdom,USA,United Kingdom,F,61,Barclays,0
225957,14/10/2020,2,Visa,PIN,362,POS,Children,Russia,Russia,United Kingdom,F,61,Barclays,1
226000,14/10/2020,3,Visa,Tap,24,POS,Entertainment,Russia,Russia,United Kingdom,M,61,Metro,1
226026,14/10/2020,11,MasterCard,PIN,385,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,61,Metro,0
226048,14/10/2020,15,MasterCard,Tap,14,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
226123,14/10/2020,14,MasterCard,PIN,292,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,61,Lloyds,0
226172,14/10/2020,5,Visa,Tap,19,ATM,Fashion,Russia,Russia,United Kingdom,M,61,Barclays,1
226757,14/10/2020,14,Visa,PIN,229,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,61,Monzo,0
226785,14/10/2020,23,Visa,Tap,8,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,61,Lloyds,0
226791,13/10/2020,8,Visa,PIN,231,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
226871,13/10/2020,15,MasterCard,Tap,8,ATM,Services,India,India,India,M,61,Barclays,0
226913,13/10/2020,16,MasterCard,Tap,30,ATM,Subscription,India,India,United Kingdom,F,61,Barlcays,0
226919,14/10/2020,9,MasterCard,PIN,162,POS,Products,China,China,China,M,61,Halifax,0
226927,13/10/2020,23,Visa,PIN,354,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,61,Barlcays,0
227098,14/10/2020,21,Visa,Tap,20,POS,Fashion,China,China,China,M,61,Barclays,0
227104,14/10/2020,20,Visa,PIN,240,Online,Children,United Kingdom,Russia,United Kingdom,M,61,TSB,0
227110,13/10/2020,11,Visa,PIN,285,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
227141,13/10/2020,22,MasterCard,PIN,35,Online,Restaurant,Russia,Russia,Russia,M,61,RBS,0
227226,13/10/2020,19,Visa,PIN,53,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,61,Metro,0
227492,13/10/2020,18,Visa,Tap,16,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,61,TSB,0
227518,13/10/2020,19,MasterCard,PIN,180,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,61,RBS,0
227539,14/10/2020,17,Visa,PIN,384,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
227559,13/10/2020,22,Visa,PIN,307,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
227591,13/10/2020,14,MasterCard,PIN,55,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,61,Monzo,0
227662,13/10/2020,1,MasterCard,PIN,163,Online,Food,USA,USA,United Kingdom,M,61,Lloyds,1
227679,13/10/2020,16,Visa,Tap,18,ATM,Services,United Kingdom,Russia,United Kingdom,M,61,Barclays,0
227694,13/10/2020,14,Visa,PIN,83,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,61,Metro,0
227825,14/10/2020,12,Visa,PIN,288,Online,Food,India,India,United Kingdom,M,61,Halifax,0
227841,13/10/2020,7,Visa,PIN,33,Online,Children,United Kingdom,India,United Kingdom,F,61,Barclays,0
227891,14/10/2020,13,Visa,PIN,193,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,61,TSB,0
228258,14/10/2020,23,MasterCard,PIN,378,Online,Electronics,United Kingdom,Russia,United Kingdom,M,61,TSB,0
228264,14/10/2020,15,Visa,Tap,19,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,61,Barclays,0
228277,13/10/2020,8,Visa,PIN,215,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,61,Halifax,0
228281,14/10/2020,12,MasterCard,PIN,148,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,61,Lloyds,0
228384,14/10/2020,9,MasterCard,Tap,10,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
228387,13/10/2020,12,Visa,PIN,37,Online,Fashion,United Kingdom,India,United Kingdom,F,61,HSBC,0
228412,14/10/2020,18,Visa,PIN,50,ATM,Subscription,China,China,China,F,61,Halifax,0
228427,14/10/2020,20,MasterCard,Tap,13,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,TSB,0
228431,14/10/2020,14,Visa,Tap,10,POS,Services,United Kingdom,China,United Kingdom,F,61,Barclays,0
228442,13/10/2020,18,MasterCard,Tap,28,POS,Gaming,United Kingdom,USA,United Kingdom,F,61,Barclays,0
228501,14/10/2020,23,MasterCard,Tap,6,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,61,TSB,0
228564,14/10/2020,9,Visa,PIN,116,Online,Gaming,United Kingdom,China,United Kingdom,M,61,Monzo,0
228567,14/10/2020,9,Visa,PIN,272,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,61,Monzo,0
228611,14/10/2020,17,MasterCard,PIN,107,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,61,Halifax,0
228626,13/10/2020,6,Visa,Tap,13,Online,Gaming,USA,USA,United Kingdom,F,61,TSB,1
228673,13/10/2020,15,MasterCard,Tap,9,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,61,Barlcays,0
228686,13/10/2020,21,Visa,Tap,10,Online,Restaurant,United Kingdom,USA,United Kingdom,M,61,Barlcays,0
228828,14/10/2020,21,Visa,Tap,11,Online,Children,China,China,China,F,61,Monzo,0
228967,13/10/2020,9,MasterCard,Tap,8,Online,Children,USA,USA,USA,M,61,Monzo,0
229069,14/10/2020,23,Visa,PIN,75,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,61,RBS,0
229228,14/10/2020,20,Visa,Tap,26,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,61,HSBC,0
229252,14/10/2020,20,MasterCard,Tap,15,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,61,Lloyds,0
229324,14/10/2020,17,MasterCard,PIN,332,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,61,Barlcays,0
229469,13/10/2020,0,MasterCard,Tap,15,Online,Entertainment,Russia,Russia,United Kingdom,M,61,TSB,1
229474,13/10/2020,7,Visa,PIN,307,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,61,Metro,0
229575,14/10/2020,9,MasterCard,PIN,361,POS,Electronics,China,China,China,M,61,RBS,0
229630,14/10/2020,22,MasterCard,PIN,135,ATM,Fashion,United Kingdom,China,United Kingdom,M,61,Monzo,0
229655,14/10/2020,20,MasterCard,Tap,13,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,61,RBS,0
229673,14/10/2020,19,MasterCard,Tap,5,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
229729,14/10/2020,20,MasterCard,PIN,373,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,61,TSB,0
229785,14/10/2020,8,Visa,Tap,15,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,61,Lloyds,0
229872,13/10/2020,16,MasterCard,PIN,266,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,61,Barclays,0
229900,14/10/2020,8,Visa,PIN,203,Online,Subscription,United Kingdom,India,United Kingdom,M,61,Barclays,0
